995,11385177.51
996,11178295.63
997,11067945.62
998,10818846.64
999,10783851.83
1000,10758940.29
1001,10679165.33
1002,10374578.44
1003,10541263.75
1004,10553583.07
1005,10461481.38
1006,10480782.66
1007,10493703.48
1008,10462396.17
1009,10256991.51
1010,10409307.65
1011,10598774.32
1012,10300027.88
1013,10159584.3
1014,10111813.65
1015,9903120.224
1016,9850039.14
1017,10039610.59
1018,10327826.54
1019,10196920.07
1020,10177447.68
1021,10291653.44
1022,10307311.11
1023,10024725.3
1024,10134100.93
1025,10220355.43
1026,10059989.33
1027,10096205.54
1028,9994124.424
1029,9867233.148
1030,9853235.606
1031,9508740.576
1032,9284429.022
1033,9147912.192
1034,9150019.991
1035,9646059.548
1036,9807807.386
1037,9500397.161
1038,9572321.331
1039,9730304.662
1040,9601475.948
1041,9676891.288
1042,9746666.843
1043,9584652.93
1044,9375365.814
1045,9295560.204
1046,9420809.565
1047,9494552.623
1048,9350716.928
1049,9320022.07
1050,9205984.82
1051,8997826.466
1052,9084963.473
1053,9211352.745
1054,9028718.141
1055,9174922.002
1056,9492586.671
1057,9429637.747
1058,8984650.639
1059,9008442.902
1060,9171202.137
1061,8960074.897
1062,9053858.837
1063,9259022.299
1064,9438702.546
1065,9114776.376
1066,9181971.964
1067,9193927.86
1068,9235563.729
1069,9342414.395
1070,9403995.696
1071,9442216.19
1072,9181710.041
1073,9110800.123
1074,9265044.528
1075,9325422.141
1076,9557576.768
1077,9831471.814
1078,9825927.373
1079,9474991.977
1080,9383538.009
1081,9637476.13
1082,9662650.459
1083,9717209.87
1084,9685553.082
1085,9779874.22
1086,9685394.807
1087,10005806.36
1088,8962037.468
1089,9148670.9
1090,9335304.231
1091,9957903.442
1092,9696648.241
1093,9408161.002
1094,9666032.654
1095,9039342.044
1096,9230235.0
1097,9421128.045
1098,9626836.71
1099,9504010.168
1100,9307073.587
1101,9436768.277
1102,9507654.401
1103,9395976.388
1104,9260652.964
1105,9378850.821
1106,9326062.258
1107,9168663.877
1108,9098450.489
1109,9290528.343
1110,9223407.634
1111,9069591.277
1112,9291471.942
1113,9344895.077
1114,8970641.858
1115,9060563.746
1116,9302297.031
1117,9186451.561
1118,9118424.293
1119,9418145.292
1120,9570089.91
1121,9343419.563
1122,9238691.408
1123,9363607.948
1124,9146439.776
1125,9199907.251
1126,9541206.38
1127,9412008.127
1128,9052421.64
1129,9078644.202
1130,9474744.324
1131,9381317.954
1132,9453257.16
1133,9488152.907
1134,9544411.342
1135,9163828.492
1136,9062724.442
1137,9296885.03
1138,9400655.491
1139,9516365.651
1140,9548182.698
1141,9257480.945
1142,8835097.938
1143,9012699.895
1144,9062013.506
